0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2211602,0.216411,0.2377435,0.2542278,0.2597587,0.3131042,0.3068826,0.2707607,0.2264528,0.2394288,0.2797339,0.2791707,0.2269833,0.1720278,0.1229384,0.07489137,0.03428526,0.01857284,0.04713267,0.1079945,0.1804175,0.2475988,0.2893591,0.2826542,0.2639395,0.2263895,0.2062889,0.2164669,0.2057772,0.1872595,0.1644824,0.1139983
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1913883,0.1814907,0.2015864,0.2082018,0.257947,0.3049913,0.2814062,0.251408,0.2178318,0.260417,0.303805,0.2948879,0.2387655,0.1755395,0.1287918,0.09151886,0.04776468,0.04130528,0.09948572,0.1657906,0.2369706,0.3039565,0.3261901,0.3272261,0.304396,0.28559,0.2811659,0.2675242,0.223351,0.1870932,0.1595852,0.1143136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2182638,0.1820581,0.1712554,0.1676804,0.1869025,0.2356868,0.2495628,0.2269584,0.1879722,0.218765,0.2790997,0.3197894,0.2877644,0.2226404,0.1595417,0.1293005,0.08793169,0.04932621,0.07487281,0.1295789,0.1870442,0.2758097,0.3521041,0.3885277,0.3608087,0.3441956,0.353168,0.3186284,0.2912348,0.2568842,0.2369743,0.1968503,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2087144,0.1817739,0.1724149,0.1651646,0.1694506,0.1867689,0.183961,0.154245,0.1662459,0.216392,0.2820232,0.291843,0.252284,0.1767681,0.1313833,0.09818984,0.05819416,0.03800768,0.1044049,0.1662245,0.2572245,0.3584534,0.4457598,0.4462472,0.4244236,0.4310439,0.4006502,0.3401868,0.3305729,0.322367,0.3077782,0.2444346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.2510725,0.2120084,0.1946733,0.1786968,0.1716604,0.1623209,0.1584362,0.1465305,0.1449077,0.1677603,0.2241061,0.252873,0.2385968,0.1876908,0.1414428,0.1059726,0.05872487,0.01918354,0.06576501,0.141673,0.2179418,0.3298757,0.4399437,0.5414625,0.4933746,0.488603,0.4620714,0.3856272,0.3667131,0.3893181,0.3811017,0.3358591,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.2635614,0.2190668,0.1975371,0.1904148,0.1869186,0.1580701,0.1413912,0.1286424,0.1361263,0.1493509,0.1727295,0.1883153,0.1672167,0.1122096,0.08289222,0.04272211,0.01435626,0.02580694,0.08634222,0.159802,0.2564804,0.380289,0.4819906,0.5936098,0.5651973,0.5197819,0.4380092,0.379854,0.4028012,0.4134336,0.3730446,0.3271498,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.3129571,0.2591845,0.2148519,0.2030804,0.2106559,0.1980104,0.1756062,0.1507353,0.1460835,0.1386033,0.1294454,0.1271059,0.1334327,0.1061927,0.06644601,0.02809581,0.009137977,0.01539208,0.03161529,0.09151797,0.1832672,0.318057,0.4160433,0.4966124,0.6478058,0.672101,0.5185902,0.4224061,0.3922797,0.3840492,0.362204,0.3374395,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.2992781,0.2614545,0.2243327,0.2289283,0.2370738,0.2132279,0.1880536,0.1616385,0.1457906,0.1235225,0.1056407,0.1121692,0.09682745,0.07157542,0.03698732,0.01614981,0.0261349,0.0366367,0.05699904,0.1459647,0.2570694,0.3728298,0.4590527,0.5928671,0.6685695,0.6147836,0.4802314,0.4299207,0.4194722,0.3894808,0.3686117,0.3254038,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.3370016,0.2977505,0.2622585,0.2433544,0.2678316,0.2643836,0.2294122,0.2001614,0.177354,0.1573839,0.1263033,0.1029825,0.08826502,0.07314026,0.05467822,0.02581027,0.03196232,0.03862467,0.05600395,0.1085549,0.2088804,0.3076635,0.4026852,0.4604753,0.520474,0.5479912,0.4917292,0.4593078,0.4536481,0.4357657,0.4125431,0.3542071,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.3476405,0.3181309,0.2941364,0.2745713,0.2877896,0.2839637,0.2476987,0.2203773,0.2017443,0.1706911,0.1371393,0.1012934,0.07884238,0.06771146,0.04502564,0.02876991,0.03512677,0.04166276,0.07151338,0.130387,0.2108207,0.3043101,0.3853703,0.4457657,0.4801603,0.4589015,0.4276881,0.4134489,0.41049,0.4045291,0.3538509,0.2653087,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.4132839,0.3745863,0.3474801,0.3074671,0.2774775,0.2943116,0.2769582,0.2565212,0.2551291,0.2410486,0.1798255,0.1300698,0.1016021,0.07397358,0.05368981,0.03876384,0.03110704,0.03247947,0.03956892,0.06910253,0.1202956,0.1842019,0.2709124,0.3486229,0.4041571,0.4275918,0.3754852,0.3305757,0.3400951,0.3333626,0.3002444,0.2287097,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.4317429,0.4049999,0.368014,0.3094138,0.2825738,0.2962185,0.2881827,0.2846781,0.3017325,0.2622311,0.178986,0.1378382,0.1128799,0.06760573,0.05011069,0.04350988,0.04982865,0.06464189,0.06037374,0.08783279,0.1226178,0.1576777,0.2263766,0.2876396,0.3539534,0.3494166,0.3160669,0.2775939,0.2738448,0.249175,0.1865175,0.1281997,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.5258725,0.4514492,0.4073886,0.3579701,0.292556,0.2766654,0.2978396,0.3017598,0.322708,0.3245583,0.2787594,0.2044477,0.1608121,0.1238684,0.08046047,0.07104977,0.08084155,0.08797592,0.08601126,0.08563133,0.1010079,0.122253,0.1465249,0.1953942,0.2667473,0.3074176,0.3045042,0.2689993,0.2530809,0.2198309,0.1701059,0.1187787,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.4953434,0.4136232,0.3663743,0.3313819,0.297778,0.2843687,0.3124747,0.35084,0.3702899,0.3492475,0.3127173,0.2486068,0.2051139,0.1493846,0.1173709,0.1043385,0.0948417,0.09097634,0.0829742,0.08157147,0.08350424,0.1062151,0.1551605,0.2221299,0.2696621,0.2855826,0.2649185,0.2493957,0.2062917,0.154536,0.1131099,0.1082633,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.5135324,0.4307636,0.3824758,0.3590435,0.3418348,0.3182275,0.3156868,0.3607068,0.4190889,0.4205234,0.3991371,0.3280453,0.2790668,0.2205224,0.1710724,0.1380624,0.1127376,0.09511836,0.08589548,0.07307541,0.07166705,0.07757232,0.1170447,0.1842994,0.2267276,0.2432016,0.2497337,0.245405,0.2223372,0.1705557,0.1318647,0.13028,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.4449474,0.4099474,0.3835996,0.3640665,0.3354136,0.3221523,0.3340824,0.4045812,0.449068,0.4584906,0.4050247,0.3348748,0.2888732,0.218301,0.1762245,0.1408178,0.1286575,0.1204012,0.1035209,0.09168611,0.09227704,0.08904935,0.1269203,0.1718923,0.1963287,0.2081602,0.2288817,0.2293793,0.2099284,0.1630831,0.1539721,0.1517991,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.4466756,0.4079999,0.3915935,0.3683593,0.3448693,0.3257534,0.3370164,0.3762275,0.4614396,0.5668296,0.5093987,0.4280266,0.3507136,0.2927864,0.236056,0.1818086,0.1726278,0.1610876,0.1562968,0.1302692,0.1183496,0.09918308,0.1005142,0.1185046,0.1509063,0.1765133,0.1964778,0.2208491,0.2216812,0.1934416,0.1705605,0.1635514,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.4174941,0.388188,0.3662603,0.3512736,0.3495106,0.3616004,0.3823216,0.4378495,0.6352583,0.7143027,0.6242226,0.4639839,0.3635262,0.3151405,0.2560257,0.2057377,0.1961568,0.1817099,0.1550231,0.1266387,0.1149748,0.1126723,0.1175324,0.1338484,0.1512032,0.1658406,0.1964479,0.2198471,0.201397,0.1707272,0.1661649,0.1743155,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.4531255,0.402391,0.3894852,0.3801048,0.3794504,0.4077071,0.4141126,0.426573,0.4740356,0.6593112,0.7775029,0.7666104,0.4798777,0.3897626,0.3345827,0.263734,0.2406417,0.2180572,0.1906242,0.1581417,0.1361318,0.1390446,0.1411773,0.1331259,0.1348462,0.1522873,0.180951,0.2080142,0.2098402,0.1864303,0.1596285,0.1583947,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.4373276,0.4187986,0.4357223,0.4124876,0.4244967,0.440488,0.4354154,0.4448171,0.4722113,0.6084107,0.7425396,0.6517234,0.456295,0.4049756,0.3459815,0.3046645,0.2878247,0.2504653,0.2316533,0.1869838,0.1591328,0.1579031,0.1437842,0.1196914,0.1196447,0.1553194,0.1847869,0.2032671,0.2046459,0.1761827,0.1486265,0.1731116,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.4801836,0.4531581,0.4575858,0.4648011,0.4589343,0.4626421,0.4296841,0.4192355,0.4225545,0.4405206,0.5107517,0.5719045,0.4736002,0.4162127,0.3809826,0.3562052,0.3383275,0.3408559,0.2971874,0.2624147,0.2035908,0.1740554,0.15378,0.1233685,0.1189483,0.1313705,0.1463275,0.160418,0.189235,0.1855127,0.1601637,0.1561721,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.4984191,0.4671653,0.4741196,0.4928863,0.4904707,0.4714252,0.4261012,0.396355,0.3718724,0.4306516,0.4906296,0.4807971,0.4325088,0.3968646,0.3605294,0.3579827,0.3745174,0.3752378,0.3404387,0.272422,0.1850636,0.1494485,0.1236103,0.1246624,0.1475812,0.1437218,0.1397836,0.1343745,0.1590958,0.1731553,0.1557094,0.1559727,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.7439332,0.5214224,0.4753955,0.5671979,0.6181018,0.5584562,0.4841662,0.4268702,0.3714067,0.3662246,0.4199239,0.4694915,0.447906,0.420937,0.3817144,0.3824633,0.391011,0.4189843,0.4091136,0.3568391,0.2503355,0.1631856,0.1338703,0.1337363,0.1476807,0.1615024,0.1519653,0.1229391,0.1210906,0.1516061,0.1509921,0.1475287,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.7246354,0.5293539,0.5594634,0.6997331,0.6675637,0.5518255,0.4598196,0.3788326,0.3396036,0.3496072,0.3996572,0.4156652,0.4150154,0.3926647,0.3661006,0.3851523,0.4350801,0.4572465,0.4444329,0.3497542,0.243314,0.1702026,0.1475127,0.1398793,0.1565653,0.1608273,0.1291683,0.1103259,0.1171536,0.1372004,0.1480343,0.1591147,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.8131634,0.6745721,0.6521202,0.6831011,0.7136831,0.6227763,0.481261,0.4143206,0.3389114,0.3017385,0.3106566,0.3452893,0.3725579,0.3782394,0.3589892,0.3567536,0.3974459,0.4672641,0.4869235,0.4467122,0.3548172,0.2662475,0.1839471,0.1603192,0.1527955,0.171794,0.1579047,0.1168451,0.1080261,0.1164329,0.1364481,0.1586572,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.8838165,0.8295454,0.7364771,0.6970752,0.5829846,0.4749226,0.444109,0.3705417,0.2894836,0.261982,0.2579601,0.3022162,0.3416851,0.3529108,0.3541113,0.3714057,0.4147423,0.4565293,0.4485904,0.415527,0.3612165,0.2833374,0.1995932,0.1759284,0.1758329,0.1855013,0.1579498,0.129927,0.1252812,0.1441476,0.1707188,0.2135997,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.9219034,0.9500253,0.7518435,0.5624214,0.4766252,0.425026,0.4103186,0.379975,0.3079442,0.2726196,0.2540638,0.2440626,0.2651972,0.3134157,0.3480367,0.3701526,0.4158357,0.4552988,0.4528708,0.4282865,0.4159301,0.3638136,0.2845994,0.2258964,0.216453,0.2289404,0.2069996,0.1732572,0.1637855,0.1606859,0.1856947,0.2287322,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.8776744,0.6676579,0.4687807,0.4226947,0.3775488,0.3501756,0.3383609,0.321608,0.2901756,0.2678516,0.2627681,0.2431959,0.2561996,0.3164706,0.3703291,0.4214803,0.4788246,0.493629,0.4634472,0.4495523,0.4349765,0.3935756,0.3252408,0.2783537,0.2793106,0.2602065,0.2357911,0.2032116,0.1910524,0.2074002,0.2341341,0.2521324,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.6900855,0.6045126,0.4467371,0.3950336,0.3496904,0.3260392,0.3138748,0.3157132,0.3156313,0.304978,0.2837771,0.2653377,0.25304,0.282479,0.3528239,0.4124318,0.4964233,0.5691828,0.5433112,0.4918112,0.4965611,0.4562449,0.3882477,0.3407681,0.3255547,0.3172788,0.272483,0.2471125,0.2185928,0.2346945,0.2427672,0.2353037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.4694348,0.4347326,0.377876,0.3496411,0.3297704,0.3235633,0.31918,0.3284325,0.3177162,0.3001631,0.2683817,0.2646863,0.2614854,0.2989241,0.3601621,0.4663638,0.5949925,0.6008882,0.601072,0.5500838,0.5125306,0.4157061,0.3417194,0.3108335,0.3211304,0.2958426,0.2614655,0.2433962,0.2345121,0.2469015,0.2295797,0.2324037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4063333,0.393762,0.3716514,0.3560435,0.3356786,0.3258739,0.3206247,0.3242121,0.326915,0.2983235,0.2697244,0.2501186,0.2613533,0.2586624,0.288362,0.3652089,0.4729175,0.5114504,0.5325616,0.5922742,0.5230772,0.4565014,0.3572819,0.3070679,0.301563,0.3086245,0.28082,0.2359489,0.2326807,0.2325873,0.2264486,0.2194524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
